feature_id,section_id,center_lon,center_lat,utm_epsg,target_year_now,target_year_past,now_dataset,now_year_used,now_images_in_year,now_distance_m,now_tree_lon,now_tree_lat,now_line_lon,now_line_lat,now_ntrees,past_dataset,past_year_used,past_images_in_year,past_distance_m,past_tree_lon,past_tree_lat,past_line_lon,past_line_lat,past_ntrees,delta_distance_m
157,158,-81.33090646150092,34.26358719412654,EPSG:32617,2026,2025,NAIP,2023,1,2.5349955480982582,-81.33061486654682,34.26313973930396,-81.33064240194419,34.263139739300875,13,NAIP,2021,1,1.8048798874129357,-81.33064240194204,34.26312346211773,-81.33064240194419,34.263139739300875,19,-0.7301156606853225
1344,101,-81.12856022082562,34.02005306437617,EPSG:32617,2026,2025,NAIP,2023,1,13.696327658545291,-81.1288498072569,34.02036815810127,-81.12884348827066,34.02024474475124,20,NAIP,2021,1,23.929616046902737,-81.1287941118313,34.020462315853266,-81.12879411181879,34.02024649764479,20,10.233288388357446
3061,22,-80.9557701544583,33.971426828760876,EPSG:32617,2026,2025,NAIP,2023,1,11.884185539577668,-80.95587861939197,33.97104812267413,-80.95575010188139,33.971052906939946,4,NAIP,2021,1,13.526308345697378,-80.95589668683368,33.971053228250454,-80.95575041113192,33.97105867360337,5,1.6421228061197102
3239,3,-81.04409249133236,33.987111614068915,EPSG:32617,2026,2025,NAIP,2023,1,3.921949901161443,-81.04378023725604,33.98717917924009,-81.0437962293476,33.98721194665922,32,NAIP,2021,1,3.466627025365772,-81.04410691937,33.98707297902168,-81.04412105493549,33.987101942236045,55,-0.4553228757956709
3693,170,-81.32838984081432,34.290013133650525,EPSG:32617,2026,2025,NAIP,2023,1,,,,,,0,NAIP,2021,1,2.7483340943393593,-81.3279837581588,34.28962445768466,-81.32801362023156,34.28962445768092,5,
4550,0,-81.11795396701214,33.9821207986368,EPSG:32617,2026,2025,NAIP,2023,1,12.898073106552465,-81.11765098256595,33.98222055962172,-81.11777276064969,33.9821636359809,19,NAIP,2021,1,15.732199421993986,-81.11768595063126,33.982285710962316,-81.11777276064969,33.9821636359809,24,2.8341263154415213
5131,9,-80.95103729096208,34.10069720071513,EPSG:32617,2026,2025,NAIP,2023,1,6.2956112418353305,-80.95082432844876,34.10069484350441,-80.95084706007171,34.100641306323894,75,NAIP,2021,1,1.0860468228226539,-80.9516153625992,34.10085937782196,-80.9516049847446,34.1008640046559,68,-5.209564419012676
5151,65,-81.05055849817569,33.95936046215242,EPSG:32617,2026,2025,NAIP,2023,1,4.792815526121469,-81.05092500096553,33.95945003914723,-81.05096000640292,33.95948194001693,5,NAIP,2021,1,6.790908787813873,-81.05013329496923,33.95895483470105,-81.0502067958182,33.95895483467909,18,1.9980932616924036
5161,25,-80.92622023893314,34.04842003891703,EPSG:32617,2026,2025,NAIP,2023,1,7.065937165990073,-80.92563587653402,34.0486885107803,-80.92571243457698,34.04868851075649,47,NAIP,2021,1,0.19888586421544152,-80.92659893416106,34.04821770113177,-80.92660008948849,34.0482192152575,61,-6.867051301774632
5359,0,-81.1085261278932,34.018616033902475,EPSG:32617,2026,2025,NAIP,2023,1,4.745556405870843,-81.1086399880951,34.01860413673884,-81.1085885891024,34.018604136728094,17,NAIP,2021,1,13.470810899748862,-81.10856933050339,34.01873243455117,-81.10853679663694,34.01861400181108,30,8.725254493878019
6304,13,-81.09015704777087,34.019981860908146,EPSG:32617,2026,2025,NAIP,2023,1,6.520122453883494,-81.08973930073985,34.02004798034023,-81.08973781900413,34.019989189062024,24,NAIP,2021,1,0.6663948738616697,-81.09024146960147,34.0199743753451,-81.09024162107893,34.01998038415898,40,-5.8537275800218245
6381,6,-80.9830925957752,34.10338551763633,EPSG:32617,2026,2025,NAIP,2023,1,2.077049803734554,-80.98322086304665,34.1037842047033,-80.98324232983157,34.10377854548763,7,NAIP,2021,1,3.288941675279973,-80.98306456693513,34.10313678786757,-80.98309265331098,34.10315506294821,11,1.211891871545419
7379,22,-81.0913108868549,33.99668670781143,EPSG:32617,2026,2025,NAIP,2023,1,14.473402142098854,-81.09126088350241,33.99710860916503,-81.0914140105227,33.997080812485606,23,NAIP,2021,1,7.434015242488431,-81.09134078067235,33.997115807784404,-81.09141943175061,33.99710153046862,40,-7.039386899610423
7405,20,-81.06191977761407,34.057881277202284,EPSG:32617,2026,2025,NAIP,2023,2,7.196821179713413,-81.06138255584528,34.05758447691597,-81.0614560468799,34.05756276312641,3,NAIP,2021,2,35.11102830913057,-81.06235517633291,34.057769768425146,-81.06211301587976,34.058014003855824,8,27.914207129417154
7851,42,-80.75702913730595,33.871748734905474,EPSG:32617,2026,2025,NAIP,2023,1,7.678596953116184,-80.75694954341968,33.87207361239623,-80.75703256406943,33.872073001975885,37,NAIP,2021,1,5.539291542038908,-80.75697264511186,33.87207075633453,-80.75703253568442,33.87207031597552,45,-2.1393054110772756
7924,89,-81.04182843924906,33.98031439901562,EPSG:32617,2026,2025,NAIP,2023,1,1.5238493899761392,-81.0419775985899,33.98029840431216,-81.04197371021844,33.98028504799376,17,NAIP,2021,1,7.72590610057258,-81.0422278633613,33.98030539707672,-81.04220814915689,33.980237680671536,19,6.202056710596441
8351,104,-81.01847360581216,33.94481062703095,EPSG:32617,2026,2025,NAIP,2023,1,48.2185025205059,-81.01849342710743,33.94432604231912,-81.01870809563565,33.94472241849089,3,NAIP,2021,1,,,,,,0,
8739,0,-81.1086003018225,34.01887966960916,EPSG:32617,2026,2025,NAIP,2023,1,2.1852767071236032,-81.10849660903787,34.01864453131416,-81.10847449609808,34.01865155879768,21,NAIP,2021,1,1.5515340961943986,-81.10848948346931,34.01864501436875,-81.10847378340705,34.0186500038418,26,-0.6337426109292046
9093,15,-81.05990450273455,34.02164197263835,EPSG:32617,2026,2025,NAIP,2023,2,19.24610997154814,-81.05939933331416,34.02173461068904,-81.05935534579449,34.02156494054478,5,NAIP,2021,2,23.648344515869915,-81.05938987741253,34.02177627520302,-81.05935534579449,34.02156494054478,6,4.402234544321775
9735,20,-81.10787211018373,34.01872212820813,EPSG:32617,2026,2025,NAIP,2023,1,11.137652376348973,-81.10777303699071,34.01884017423072,-81.10775037936678,34.018741512795344,30,NAIP,2021,1,12.861554176841418,-81.10837925540908,34.018759471524675,-81.10835309002586,34.018645539259374,49,1.7239018004924453
9933,12,-81.04800313798074,33.96154983398795,EPSG:32617,2026,2025,NAIP,2023,1,7.562584439882652,-81.04832145536082,33.9610944296184,-81.048345014934,33.9611597501685,18,NAIP,2021,1,14.646282149125891,-81.04742123509835,33.961836267932284,-81.04756471098645,33.96189244855919,25,7.083697709243239
10108,13,-80.93492939995986,34.00841807390922,EPSG:32617,2026,2025,NAIP,2023,2,9.206778626173518,-80.93527745176023,34.008674122557004,-80.93519693678103,34.008723100321305,20,NAIP,2021,2,11.038188358859706,-80.93460373189123,34.00818306084156,-80.93472327169859,34.008183060783495,22,1.831409732686188
10552,22,-81.0914351700679,33.996626557533105,EPSG:32617,2026,2025,NAIP,2023,1,25.111947584703397,-81.09101437698735,33.9963231991773,-81.0912409396815,33.99619796387961,18,NAIP,2021,1,11.842359401168824,-81.09128713618345,33.99654600756787,-81.09141327725945,33.99652680256204,32,-13.269588183534573
12130,66,-81.14901358443531,34.0709996063172,EPSG:32617,2026,2025,NAIP,2023,1,2.770005336615651,-81.14900900706716,34.0709729595437,-81.14902401638099,34.07099459508072,27,NAIP,2021,1,1.8801631040298536,-81.14921053301778,34.070885408597135,-81.14922072073199,34.07090009387323,42,-0.8898422325857975
12406,25,-80.93434784315816,33.94346374876862,EPSG:32617,2026,2025,NAIP,2023,1,10.103086783166768,-80.93460869203427,33.94328966892863,-80.93451619551197,33.94324109002955,25,NAIP,2021,1,14.605579351966526,-80.93465888618223,33.94329945130529,-80.9345251680865,33.943229223002184,31,4.502492568799758
12614,2,-81.05026715138007,33.959451951034275,EPSG:32617,2026,2025,NAIP,2023,1,13.436456360133237,-81.0503575670037,33.95899272565068,-81.05021287713078,33.959004923499506,9,NAIP,2021,1,15.500310932079437,-81.05055164155418,33.95972892157502,-81.05038404420348,33.959735223123,12,2.0638545719462
14064,14,-81.04162548299846,33.980050192750916,EPSG:32617,2026,2025,NAIP,2023,1,25.501458342629377,-81.04188696113343,33.97970864701078,-81.04163017557538,33.979793118990784,15,NAIP,2021,1,6.278934145439981,-81.04179043872593,33.980038026985184,-81.0417323310746,33.98000864081239,18,-19.222524197189394
14325,260,-81.08684554202964,33.938054582922234,EPSG:32617,2026,2025,NAIP,2023,2,1.5006062575340526,-81.0869221292175,33.93782407666433,-81.08690626038062,33.93782120844908,16,NAIP,2021,2,1.8033872973429321,-81.08692158361566,33.93783905922614,-81.08690251288107,33.93783561228367,22,0.3027810398088795
14500,177,-81.31507766374276,34.29582646322947,EPSG:32617,2026,2025,NAIP,2023,2,,,,,,0,NAIP,2021,2,,,,,,0,
15483,0,-80.97290650780319,34.0956405442506,EPSG:32617,2026,2025,NAIP,2023,1,7.809504307194009,-80.97301754782958,34.095793923340864,-80.9730670421759,34.09573678098403,24,NAIP,2021,1,11.274482690198385,-80.97294514270347,34.095789036156425,-80.97301659711064,34.09570654049341,34,3.464978383004375
15664,39,-81.17279263854402,33.96894571608312,EPSG:32617,2026,2025,NAIP,2023,1,11.029366886012705,-81.17239235931687,33.969327836068985,-81.17232239454033,33.96924723336896,44,NAIP,2021,1,9.579258978629083,-81.1723923278647,33.969311714701014,-81.17233156185006,33.96924170940311,50,-1.4501079073836216
16219,46,-81.06086262317329,34.057477052520454,EPSG:32617,2026,2025,NAIP,2023,2,6.165768750711755,-81.06129953628192,34.05759659732378,-81.06131095947902,34.05754180810343,11,NAIP,2021,2,13.432573292675107,-81.0614406796229,34.05743758703671,-81.0614157935549,34.05755694934311,17,7.266804541963352
17354,19,-81.06197351346384,34.057307653319484,EPSG:32617,2026,2025,NAIP,2023,2,3.6308726316944284,-81.062283771153,34.0572230192879,-81.06226710173834,34.05719335746145,12,NAIP,2021,2,9.368802740364359,-81.06217843635675,34.05732115756986,-81.06213542404964,34.05724462061122,18,5.73793010866993
18014,60,-81.06169709744239,34.05710540941297,EPSG:32617,2026,2025,NAIP,2023,2,23.874859416481723,-81.06214090216712,34.05679936141469,-81.06190399046775,34.05671286226686,4,NAIP,2021,2,21.088623833821487,-81.06167001927652,34.05662542457519,-81.06189259789774,34.0566684861537,11,-2.786235582660236
18421,0,-81.10869442424361,34.018850792289,EPSG:32617,2026,2025,NAIP,2023,1,3.44763103890792,-81.10864421006104,34.018642767356624,-81.10860893187896,34.018652959479674,20,NAIP,2021,1,1.120215954236936,-81.10862992991323,34.01873417695995,-81.10864139263067,34.01873086529998,29,-2.327415084670984
18424,41,-80.98345223961249,34.103384793186635,EPSG:32617,2026,2025,NAIP,2023,1,4.959218713697686,-80.98322197524499,34.103849328002035,-80.98327381627519,34.103861191750006,16,NAIP,2021,1,21.08961585983201,-80.98324827479009,34.102934454318856,-80.98347584797678,34.10291603662279,20,16.13039714613432
20065,18,-81.05069580488984,33.95924658527462,EPSG:32617,2026,2025,NAIP,2023,1,3.7380710733660614,-81.05035598255387,33.95900237826704,-81.0503324293909,33.95902979008792,10,NAIP,2021,1,1.7602785631665765,-81.05084553349343,33.95939739567248,-81.05083975595389,33.9593822673191,14,-1.9777925101994849
21050,22,-80.95637498277905,33.97172596982708,EPSG:32617,2026,2025,NAIP,2023,1,11.458175778492974,-80.95657847291065,33.97162321623572,-80.95657804329707,33.97172655644614,4,NAIP,2021,1,11.850329663493289,-80.95677841321941,33.972055144118805,-80.9566505791504,33.972046232843184,2,0.3921538850003152
21493,0,-81.04095782744199,33.98033672825653,EPSG:32617,2026,2025,NAIP,2023,1,1.1823425981676483,-81.04096495491349,33.98035021585122,-81.040969308654,33.980340188142236,9,NAIP,2021,1,15.099800168977005,-81.0408909957413,33.98017177225894,-81.04083539365777,33.98029983695787,2,13.917457570809356
22164,1,-80.88469659812611,33.94073579067276,EPSG:32617,2026,2025,NAIP,2023,1,0.8854639465281388,-80.88483934423978,33.94044672355653,-80.88483039342441,33.94044387374124,23,NAIP,2021,1,3.0337040980327914,-80.88485393628831,33.94046918027898,-80.88482326973008,33.940459416476024,37,2.1482401515046528
22870,46,-81.04970436762875,33.958679215224,EPSG:32617,2026,2025,NAIP,2023,1,25.870704976733734,-81.04949780649414,33.95884525202252,-81.049651775048,33.95865036537342,4,NAIP,2021,1,9.065700393299396,-81.04912525092051,33.958522184089645,-81.0491841197808,33.95845677093704,4,-16.80500458343434
24304,22,-80.9828858549222,34.10424274740277,EPSG:32617,2026,2025,NAIP,2023,1,4.32301559530466,-80.98322347476238,34.10385032926304,-80.98325926032899,34.103875507451676,4,NAIP,2021,1,0.3346409047706154,-80.98272956133498,34.10472068116113,-80.98272956133428,34.10471766311307,14,-3.988374690534044
24490,9,-80.98820169158297,34.074610873114274,EPSG:32617,2026,2025,NAIP,2023,1,10.537171286980303,-80.98795972456597,34.07450149573847,-80.98801096797662,34.0744165668895,22,NAIP,2021,1,5.875548436126537,-80.98779003492754,34.07438049636926,-80.98783517372023,34.07434311861696,37,-4.6616228508537665
24599,5,-81.14496927991567,34.02726725214199,EPSG:32617,2026,2025,NAIP,2023,1,7.378518615496503,-81.14465942991988,34.02730234853751,-81.1446900871406,34.02736380421394,43,NAIP,2021,1,4.232070717168612,-81.14532686475809,34.02718492097494,-81.14530928057368,34.027149672152525,52,-3.1464478983278914
24640,192,-81.06110980293242,34.057154390241756,EPSG:32617,2026,2025,NAIP,2023,2,47.202099279190364,-81.06141625792475,34.056777499106445,-81.06099836060696,34.05702295195889,2,NAIP,2021,2,3.4083181822067483,-81.06073335777349,34.056763707860604,-81.06076355898495,34.05674601538959,19,-43.793781096983615
25122,9,-81.12829945501223,34.019220383568594,EPSG:32617,2026,2025,NAIP,2023,1,14.121969708511214,-81.12822622092747,34.01897142076926,-81.12837322794157,34.01900659397806,2,NAIP,2021,1,1.4139083460095443,-81.12841900102002,34.01892012029075,-81.12840428251114,34.018916598720736,9,-12.70806136250167
25416,69,-80.98465691425288,33.94304956921788,EPSG:32617,2026,2025,NAIP,2023,1,0.9836728429982666,-80.98462881482494,33.94305090248976,-80.98463339421104,33.94305891130575,7,NAIP,2021,1,8.405844210951978,-80.98478117679396,33.94256383993363,-80.98483802150344,33.94262302553453,9,7.422171367953711
25789,87,-81.03563312478352,33.86997618057088,EPSG:32617,2026,2025,NAIP,2023,1,33.52129353189348,-81.0356139267511,33.869656304821355,-81.03575049994846,33.869936351251575,8,NAIP,2021,1,5.657291782528422,-81.03614055186665,33.86999901817628,-81.0360795042829,33.8699958227091,14,-27.864001749365055
26170,19,-80.95123784508566,34.101259131791046,EPSG:32617,2026,2025,NAIP,2023,1,5.522596613961471,-80.95089842652953,34.101665520585584,-80.95085377230662,34.10163234115901,41,NAIP,2021,1,3.3263873006008593,-80.95115686730384,34.10129185853548,-80.95118430026479,34.101311331792004,50,-2.1962093133606118
26767,14,-81.05050457450747,33.95938914762551,EPSG:32617,2026,2025,NAIP,2023,1,6.823882211463197,-81.05013293808405,33.95895483470126,-81.0502067958182,33.95895483467909,7,NAIP,2021,1,0.04708784067215256,-81.05078588241112,33.95979224601895,-81.05078632241045,33.9597920317031,14,-6.776794370791045
28143,41,-81.04999347609306,33.958487579637115,EPSG:32617,2026,2025,NAIP,2023,1,5.041643460546118,-81.05012609019111,33.95890593975305,-81.05017709200683,33.95888977194305,9,NAIP,2021,1,3.501793521349273,-81.05014420958636,33.95890656987242,-81.05017963411187,33.95889534013202,12,-1.5398499391968454
28795,0,-80.97238047038273,34.09576773242699,EPSG:32617,2026,2025,NAIP,2023,1,6.157008633748608,-80.97231213967726,34.095788547366524,-80.9723760939504,34.095772653289295,29,NAIP,2021,1,5.386309161459381,-80.97255928887046,34.09564834203634,-80.97251234851576,34.09561944866321,37,-0.7706994722892269
28973,43,-80.92522573476083,34.0489825950295,EPSG:32617,2026,2025,NAIP,2023,1,5.8410553470475755,-80.92563333661732,34.04867120944118,-80.92567051450875,34.04871384085463,54,NAIP,2021,1,1.182406775027987,-80.9251045558611,34.04904263972686,-80.92511208177011,34.0490512696508,69,-4.6586485720195885
29739,0,-80.9729274969228,34.09605577757993,EPSG:32617,2026,2025,NAIP,2023,1,5.897384413297591,-80.9730086037447,34.09588864992215,-80.97305818381082,34.095922229109625,32,NAIP,2021,1,10.894240686214163,-80.97315095160783,34.095983055678595,-80.97305936222847,34.09592102488551,34,4.996856272916571
29796,51,-81.11115537094403,33.84221891366446,EPSG:32617,2026,2025,NAIP,2023,1,17.48896658481934,-81.11141979922812,33.84197626679836,-81.11123601670995,33.841939352679354,28,NAIP,2021,1,18.333200380550313,-81.1114257667392,33.84198811607125,-81.11123311257879,33.84194942002289,30,0.8442337957309718
30017,20,-80.85722766362488,34.10237732813306,EPSG:32617,2026,2025,NAIP,2023,1,8.275957210951816,-80.85714591081269,34.102415389897295,-80.85723350369967,34.102399215859975,37,NAIP,2021,1,8.212879151533304,-80.85714922657534,34.10242519083979,-80.85723615185249,34.10240914007641,49,-0.06307805941851186
30894,12,-81.08433854055865,33.96105495648043,EPSG:32617,2026,2025,NAIP,2023,1,0.2077668932249575,-81.08491764111892,33.960911065362396,-81.0849153923205,33.96091106536238,35,NAIP,2021,1,0.09689754354312104,-81.08491539232061,33.96091019144625,-81.0849153923205,33.96091106536238,38,-0.11086934968183647
30977,7,-81.12519173968033,34.019259136882766,EPSG:32617,2026,2025,NAIP,2023,2,3.6890648003251267,-81.12530044276724,34.0190788857287,-81.12526226705732,34.019069064013784,59,NAIP,2021,2,8.60028324803681,-81.12529025879807,34.01925637756349,-81.12520125994332,34.01923348026397,69,4.911218447711683
31512,7,-80.93129731851451,34.05842201568183,EPSG:32617,2026,2025,NAIP,2023,1,4.350169848565544,-80.93093876483033,34.05821248966594,-80.93090975241368,34.05824341186246,36,NAIP,2021,1,4.378070781433286,-80.93094932457394,34.0582216335612,-80.93090975241368,34.05824341186246,34,0.02790093286774198
31586,10,-81.08540516610881,33.94127710872484,EPSG:32617,2026,2025,NAIP,2023,1,3.4657938770780228,-81.08548727344011,33.9410971851713,-81.08545051971316,33.94109096458369,23,NAIP,2021,1,25.0061678541944,-81.08514773970296,33.94120038947735,-81.08541292307571,33.94124527225649,33,21.540373977116374
31951,20,-80.97973780526424,34.03842702028711,EPSG:32617,2026,2025,NAIP,2023,1,3.2125745051987713,-80.9792540536959,34.03873620516909,-80.9792580971988,34.03870742760742,58,NAIP,2021,1,6.622140223766092,-80.97928894987818,34.03877015618781,-80.97928894986198,34.038710432012394,66,3.4095657185673205
32530,213,-80.62479585964729,33.83441719135608,EPSG:32617,2026,2025,NAIP,2023,2,38.22724472696223,-80.62438421878976,33.833974540744926,-80.62479735444813,33.83397617433083,21,NAIP,2021,2,17.459178895311844,-80.62460752834959,33.83417594177829,-80.62479621645407,33.834176687704,43,-20.76806583165039
33868,19,-81.06200122919091,34.05735051943739,EPSG:32617,2026,2025,NAIP,2023,2,5.1499138613559845,-81.06232606585944,34.05727533399805,-81.06230242226711,34.05723326269364,12,NAIP,2021,2,4.167008905193316,-81.06217950771378,34.05732260434949,-81.06216037674866,34.057288562689884,16,-0.9829049561626686
33878,2,-80.8843584048532,33.94006916288264,EPSG:32617,2026,2025,NAIP,2023,1,5.9200388077739525,-80.88450368132284,33.94017983854116,-80.88452915736598,33.94013084946333,42,NAIP,2021,1,4.367340365189681,-80.88380760206523,33.93991311207209,-80.88382639652963,33.93987697187806,60,-1.5526984425842718
34438,0,-81.00296756113853,34.03160476698064,EPSG:32617,2026,2025,NAIP,2023,1,4.709622653189282,-81.00291030360826,34.031612865728896,-81.00295856921036,34.03162662779689,38,NAIP,2021,1,0.8380903703569954,-81.00282711232596,34.031922873143024,-81.002835701351,34.031925322148126,54,-3.8715322828322862
34540,19,-81.11841714562743,33.98264618965117,EPSG:32617,2026,2025,NAIP,2023,1,1.4151230585339638,-81.11873621820072,33.98290754436539,-81.11874657944965,33.98289814274793,26,NAIP,2021,1,1.1184352699275109,-81.11874592209341,33.98291133344546,-81.1187541110532,33.982903902924626,41,-0.29668778860645295
34569,133,-80.8499728664628,33.881818226748834,EPSG:32617,2026,2025,NAIP,2023,1,11.198253308205622,-80.85013935307809,33.88193798285355,-80.85015485141032,33.88183781560541,41,NAIP,2021,1,11.482219711659136,-80.84955062708502,33.881877198505684,-80.84956651911854,33.88177449128341,55,0.28396640345351365
34788,36,-81.04916474218234,33.999855070415144,EPSG:32617,2026,2025,NAIP,2023,2,20.614602666500776,-81.04939932002138,33.999970068251535,-81.04930790325577,33.99980045218234,23,NAIP,2021,2,9.314612853665647,-81.04926227590644,33.9999095943737,-81.0492209697711,33.999832954099595,19,-11.299989812835129
35505,0,-81.08606394430186,33.969595934194324,EPSG:32617,2026,2025,NAIP,2023,1,4.688908068882976,-81.08596840897555,33.96965233030307,-81.0859599200571,33.969610636889506,25,NAIP,2021,1,5.055603575650595,-81.08595417062035,33.969657697190264,-81.08594501783428,33.96961274314711,39,0.366695506767619
36304,2,-80.85655179330546,34.1021011312736,EPSG:32617,2026,2025,NAIP,2023,1,4.731765995131802,-80.85678224678097,34.10205917479239,-80.85676064352876,34.10202046865171,31,NAIP,2021,1,2.558988454977555,-80.85608877252437,34.10230540822211,-80.85607708939497,34.10228447547283,36,-2.172777540154247
36400,9,-81.01227742278917,34.03396132815311,EPSG:32617,2026,2025,NAIP,2023,1,10.204290546406389,-81.01194571920668,34.034025935062544,-81.01195682851254,34.033934369820635,22,NAIP,2021,1,2.304397654774177,-81.01200337391039,34.03395917284373,-81.01200588267048,34.03393849499846,45,-7.899892891632212
37632,23,-80.94465493235217,34.12230386337505,EPSG:32617,2026,2025,NAIP,2023,1,1.0739341379498741,-80.94438389268508,34.12231527988232,-80.94438380330777,34.12230559463736,22,NAIP,2021,1,0.7859639338811989,-80.94488764528565,34.122332592813905,-80.94487912214258,34.122332592813585,37,-0.28797020406867524
37715,79,-81.09564792105978,34.131401786199866,EPSG:32617,2026,2025,NAIP,2023,1,10.707420494548389,-81.09528673135323,34.13152492819274,-81.09536075120131,34.131599335579686,53,NAIP,2021,1,11.023887936342973,-81.09543038742564,34.13142240097454,-81.09550659503601,34.13149900745009,63,0.3164674417945843
37717,72,-81.0501364915849,33.95845861570726,EPSG:32617,2026,2025,NAIP,2023,1,6.790454216205819,-81.05012652526764,33.95891062100867,-81.05019951424939,33.958903440532,16,NAIP,2021,1,6.3172557402649865,-81.04993633082368,33.95810421952867,-81.04997519781243,33.95805734502446,16,-0.47319847594083253
37805,3,-80.98806580493529,34.07521177101902,EPSG:32617,2026,2025,NAIP,2023,1,2.851542952246937,-80.98829211178658,34.075065652821834,-80.98827064200081,34.07504715400652,40,NAIP,2021,1,6.768139176086231,-80.98786393003071,34.0754588687034,-80.9878129714801,34.075414961571454,50,3.9165962238392935
37920,0,-81.02965732044402,34.04195343246706,EPSG:32617,2026,2025,NAIP,2023,1,5.362384460693801,-81.02951004026275,34.04199457592871,-81.02949674816398,34.04194749619358,37,NAIP,2021,1,2.8688617611483647,-81.0294576489867,34.04198172496958,-81.02945053776311,34.04195653743067,48,-2.4935226995454363
38558,4,-81.0041714504281,34.031632189220524,EPSG:32617,2026,2025,NAIP,2023,1,6.976369942308598,-81.00381480692478,34.03161167583407,-81.00378329561458,34.03155448742555,48,NAIP,2021,1,1.9242266410959699,-81.0044297185386,34.031764482692,-81.00441760127187,34.031778603530434,71,-5.052143301212628
38983,14,-81.11838500865852,33.98209740083887,EPSG:32617,2026,2025,NAIP,2023,1,8.601413413985874,-81.11806389684624,33.981635062566966,-81.1181570181506,33.981635062531794,24,NAIP,2021,1,7.584179732939946,-81.11807490970223,33.98163506255919,-81.1181570181506,33.981635062531794,35,-1.0172336810459282
39697,0,-81.14838783015175,34.07097989030359,EPSG:32617,2026,2025,NAIP,2023,1,0.7246298952419356,-81.14846342892999,34.071221312372515,-81.14847016441483,34.07121795186304,31,NAIP,2021,1,10.232852971737927,-81.1483294796944,34.07120215635295,-81.14842459477254,34.071154701024994,48,9.508223076495991
39735,8,-81.0446305388275,33.98742196135767,EPSG:32617,2026,2025,NAIP,2023,1,24.44940733167423,-81.04436008483147,33.98756448053281,-81.04462465809824,33.98757169129727,24,NAIP,2021,1,18.325930403591197,-81.04481112262225,33.987878697743504,-81.04461281233094,33.98787329330603,30,-6.123476928083033
39828,20,-80.96819328821626,34.076800408819224,EPSG:32617,2026,2025,NAIP,2023,1,3.6070827371050744,-80.96819849477147,34.076850736221814,-80.96816653783831,34.07683199656131,47,NAIP,2021,1,0.9107628342141546,-80.96787768800225,34.077163134429625,-80.96788614475308,34.07716737125127,72,-2.6963199028909197
40401,49,-81.01791758781282,33.871730659494695,EPSG:32617,2026,2025,NAIP,2023,1,,,,,,0,NAIP,2021,1,66.13298469361234,-81.01847305831316,33.87221006328966,-81.01783056256089,33.87194825870779,1,
41012,117,-80.88953283492786,33.929871853780654,EPSG:32617,2026,2025,NAIP,2023,1,9.05354267971997,-80.88933837806835,33.929929758063246,-80.88935313065237,33.929849035373934,14,NAIP,2021,1,0.7065982864282123,-80.88944757713736,33.929854582422514,-80.88944642575612,33.929860882555495,23,-8.346944393291757
41558,0,-81.11789626462819,33.982251668562185,EPSG:32617,2026,2025,NAIP,2023,1,13.57230233105287,-81.11764361342323,33.982222020615936,-81.11777276064969,33.9821636359809,13,NAIP,2021,1,14.249214000504281,-81.11772557103357,33.9822991350852,-81.11782586505551,33.98220148843199,26,0.6769116694514121
